my buddy threw up all over my car.	disgusted
A friend of mine died Thursday and I hadn't called her in a few weeks. 	guilty
Any time my boss asks for my ideas and they work,  it becomes "Our idea" and then "his idea",  but if it fails it's "your idea".	angry
When I buy fresh kicks at the mall I feel ready to take on the world.	prepared
 I said the dumbest thing to my crush the other night.	ashamed
i was scared walking home alone last week	afraid
I cheated on a lot on my homework in high school. I flunked out of college just because of that	ashamed
My friend hit a hole in one during only his second round of golf	surprised
My uncle died in a car crash yesterday.	devastated
i was crushed when i didnt win the lottery	devastated
i was upset to see someone put a dent in my car door	annoyed
I just saw a brown recluse crawling on my desk.	afraid
I hear a Christmas song on the radio and it reminds me of my relatives back home.	nostalgic
I can't stand the dark. I need a light on in my room to fall asleep. 	terrified
i am hoping to go to hawaii next year!	hopeful
I am anxiously awaiting a second puppy from a dog I rescued. I thought she might be pregnant but then I thought she wasn't after a week. Well...today proved that wrong! She is a bit neurotic as a mother though	anticipating
Super  shocked when our rescued malnourished dog popped out a puppy when I got up this morning!	surprised
i was pissed when i saw someone left my gate open and my dog was missing.	furious
My new dog keeps trying to sit on her new puppy. It's making me quite upset. She also went after my little dog,  I understand why she is protective but my little dog could be dead in a second,  so it's not acceptable and I hope she snaps out of it.	furious
I'm neverious about going to work on Monday. I have a meeting with my boss but I don't know what it's about.	apprehensive
Our new dog who was starved just had a puppy today. We thought she was pregnant before,  not now! I can't believe she had a healthy puppy after how starved she was.	surprised
I care about most poor people.  But I have more sympathy for those who are actually trying to improve their situation,  than those who are just looking for a handout	caring
My dog just died. I am so sad. 	devastated
I was thankfully ready for when a puppy came today. I have lots of clean blankets,  a clean room and extra money if needed! It's nice to be ready	prepared
I get to go home to see my family. I'm so excited!	joyful
Well...our abused starved gal had herself a puppy today! I was incredibly shocked. She is a bit neurotic but thankfully it's only one. I have enough dogs.	surprised
I've got so many blessings in my life I don't know where to start.  But I know I can always trace it back to the love,  support,  and steadfast belief of my parents that I can achieve anything I set my mind to	grateful
Super sad this weekend. I wish my partner would be done with therapy already and be home but I also know I have a lot of ptsd from him and it will be a long road before I am ready to be around him again.	lonely
I had a pomegranate for the first time since I was a kid recently and made me think about to my childhood.	nostalgic
I was crushed when i didnt win the lottery	devastated
We were supposed to go swimming today. The weather was bad though so we canceled	disappointed
I really like superhero movies. I'm so excited for the next Marvel movie to come out!	excited
I decided to grill a steak tonight for dinner.  I got distracted and it got burned.	angry
These days I'm always feeling on the verge of something awesome about to happen.  I don't know what it is it must be the winning streak I'm on these days	excited
My friends wife left him in the middle of the night. I feel sick for him	disgusted
i was upset when i saw my dog was missing	annoyed
There's a huge stuffed bear on my yard.	surprised
I was calm today. I sat on the patio read.	content
I checked my mail today and was surprised. There was a check for a $1000!	surprised
i was happy to see that i have next week off!	excited
The only lady I put my trust in (aside from my mother) these days is Lady Luck.  She hasn't failed me yet and I see a lot of good things in our future	trusting
I was scared driving home last night. I felt like a car was following me	afraid
My weekend is going well so far. I am hoping tomorrow nothing bad happens and it looks like it will be a good daytoo	hopeful
i went into that interview knowing i was going to crush it!	proud
Every time I was the Phantom Menace,  I get so mad. What was George Lucas thinking?!	angry
My friend bought me a programming course.	grateful
I loved taking care of my sisters pet	caring
My biggest pet peeve is poor people who complain about their situation and do nothing to fix it.	annoyed
i really wanted to get pregnant but month after month it didn't happen	disappointed
Got a $100 Costco cash card. Gonna spend it all at the food court.	joyful
My nextdoor neighbor is getting dementia.	sad
I was speeding,  because I was worried about my mom.	joyful
I am shocked my dog had a healthy baby after being starved for most of her pregnancy!	surprised
I was a little sad with the weather today. We had to cancel plans	disappointed
Life can be hard sometimes or even often. I just don't understand why people can't just be kind and good and instead want to hurt and destroy	sad
I stayed up all night to decorate the office.	proud
I am getting a new cat tree tomorrow,  it finally went on sale. One I have wanted for a long time that I see in my pet store! I am not happy unless I get something 80% off or more.	excited
i cant wait for monday!	afraid
Things are getting better and better for me everyday.  I'm still waiting for my big break but I'm in no rush.	anticipating
I miss my coworker. Her replacement just isn't the same.	sentimental
My external hard disk has stop working. I had very important on it. It can't be fixed.	sad
I think I've got popcorn kernels to last me through retirement. I wonder how long they keep for.	surprised
I didn't get a job I interviewed for.	disappointed
i was mad when i saw there was a dent in my car door	angry
I am looking forward to tomorrow. We are going kayaking	excited
My sister n law washed my clothes today for me. It was a nice gesture	grateful
I'm scared of spiders. I can't handle those creppy crawlies!	terrified
Even more upset then I already was that the dog I rescued was not only starved but starved AND pregnant.	disgusted
I was pretty irritated on the store earlier. The cashiers were being slow	annoyed
Got a lot done this week,  made good money,  got things I needed,  some I wanted and still saved up! No big upsets,  it's been a good week!	content
2	angry
I found out a very simple part to my lawn mower is VERY expensive from all the mower parts places. I was angry because it is literally 5 times the price that it is online from all kinds of stores. I just don't get why they are charging $65 for a little plastic cord???	disappointed
I'm always stoked for money making opportunities 	excited
i am really looking foward to see what my husband and i can do by the end of the year.	hopeful
im ready for next week!	prepared
Looking forward to getting my cats a new cat tree tomorrow! It is a warehouse deal so I am hoping it is in good shape! It was one I have been watching for awhile and the price finally dropped to my ideal.	anticipating
I was a little upset earlier. My brother was not able to meet me for lunch	sad
i am happy that the kids return to school next week	joyful
My friend's home is being foreclosedo n.	devastated
i was pissed when i forgot my house keys at work	furious
I felt pretty nice today. Just sat on the patio and relaxed	content
My friend has been very distant lately.	apprehensive
I was angry last night. My friend got drunk and annoying	angry
The other day,  I was pulled over for speeding.  The officer just gave me a warning,  and I was very relieved.	grateful
I interviewed for a jew job on friday. I think it went  well.	confident
i was saddened to see i didnt win the lottery	disappointed
i am so glad that i have an understanding and kind husband	grateful
Hoping this next week is going to be a good paying work week too! It's been a stellar past 2 weeks and I love it!	hopeful
I keep my mind to the horizon of my dreams because I know my feet always carry me ten steps further than I thought they would	confident
When I was growing up,  my brother had to raise me because my parents were so busy working. I felt terrible because he did everything he could and more to give me the best life I could have. And for a few years,  I felt resent towards him for not doing more. But he put me through college and helped me so many times,  I love him so much.	sentimental
I tripped last night in front of people. I felt pretty bad about it	embarrassed
i was scared being home alone last night	afraid
Got seasons pass to an amusement park.	excited
i enjoy gardening and seeing what all the hard work will lead to	surprised
I've got these shoes for over 5 years now. The sole is all worn out.	sentimental
There's nothing that ticks me off more than someone who tries too hard to make an impression.	angry
It took me 5 hours to bake this cake for my daughter,  and now it's missing.	furious
i was crushed when i didnt win the lottery	devastated
I am thinking tomorrow will be nice. I am going to church	hopeful
My mom went on a diet and lost 40lbs.	impressed
My brother is taking me to church tomorrow. Its a nice gesture from him	grateful
i was mad when i saw my dog got out	angry
I had a great two weeks with work. I made enough to even get a few things I wanted and to save up! I love it when those things happen.	content
My brother is getting married. I am so happy for him	proud
I forgot about my friends birthday last week. I felt bad	guilty
I have money saved up,  I am making extra money the past few weeks and there has been no big dramas. It's a good week!	joyful
i am really looking forward to taking a few days away from work before the end of the year	anticipating
I still have the computer my dad got me back in 1998 or so.	nostalgic
My new job promised a raise at the end of 90 days,  but I still haven't heard anything.	apprehensive
I watched my friends dog for her. She was going through some things so I wanted to look after her and her dog	caring
i was mad when my dog got loose	furious
I put in vacation request months ago and am now just being told they can't grant it.	furious
We homeschool our girls and our oldest did a high school biology class last year.  She had to dissect several things and I could not watch.	disgusted
I haven't been able to find my favorite pineapple coconut cake anywhere,  but there's a new bakery opening up soon.	hopeful
I am helping a friend that has lost his job recently.	caring
I saw a bunch of guinea pigs gang up on a pig.	surprised
i cant wait for monday to get here!	anticipating
Can't believe this cat lept from a 10 foot tall slide.	impressed
I get a little upset this time of year. It makes me miss my dad	sad
I'm getting all worked up for fall,  it's my favorite season.	excited
Someone left their trash in the bed of my truck.	furious
I am so happy the kids are going back to school!	joyful
I've been having some serious headaches lately. I don't know why.	anxious
I bought some cat treats for my cat. I wanted him to have a good weekend,  I knew what I wanted	prepared
I ate the last piece of cake.	guilty
Tomorrow should be fun. We are going hiking and kayaking	joyful
The hotdog I had tasted pretty funky. I'm not sure if it's gone bad.	apprehensive
I am going to the casino this next weekend.  I am entering a poker tournament and think I have a good chance	hopeful
I broke up with my girlfriend this same time last year.	lonely
i can't stand to go the bathroom at work after someone else	disgusted
i was mad when i saw my dog was missing	furious
No real plans this weekend and just sitting here alone.	lonely
All the lights in my neighborhood has gone out except my home. People are looking at my home weird now.	afraid
I studied really hard for a math test. I ended up getting a 95.	prepared
I felt pretty alone today. I did not hear from anyone	lonely
i was not happy when i was told i had to go into work on saturday	sad
I get sad this time of year. It makes me think of my dad	sad
i wasnt happy when i had to go into work on saturday	sad
I have felt alone all weekend. I guess my friends were all busy	lonely
I was pretty scared Thursday. I had to drive through the rain	terrified
im happy that the kids will be returning to school next week!	sentimental
My brother has assured me we are going on a trip soon. I am holding him to it	trusting
i was mad when i had to go into work on a saturday	angry
Super excited about some moisturizer I am getting tomorrow. It seems like I can't ever find the right one for my skin so I am hoping this works.	excited
My brother got a job promotion. I am happy for him	proud
I got the wrong part for my mower. It said it fit my lawn mower but it didn't, . Such a bummer! My lawn looks awful.	surprised
I start a new job on monday.	anxious
Happy with my momma dog. I would've thought after all her abuse she wouldn't be that good of a momma,  but she is trying hard to be and is very protective!	proud
it was impressive to see Lebron sign with the lakers and leave the cavs a second time	impressed
 i really love to look at old photo albums and see how everyone has grown and how things have changed	sentimental
My friend got to go on a trip this weekend without me. I am pretty envious	jealous
My neighbor is out again having a party...I find it strange because he yelled at me on a night before- but he has decided when HE isn't working- it's fine to be loud later at night	angry
I was making myself a pancake the other day and my dog kept bothering me because he was upset.	annoyed
i loved taking care of my sisters pet the other day	prepared
I forgot my mom's birthday was 2 days ago.	guilty
Starting some new herbs and I am a bit scared I might have bad effects. I have SUCH a sensitive digestive system.	apprehensive
I am looking forward to tomorrow. I think church will be good for me	anticipating
My friends left to dinner without me since I canceled last minute.	lonely
I sat in a lot of traffic the other day as there was a wreck up ahead.  This crazy person decided he was more important and zoomed by in the emergency lane.	annoyed
This summer heat is almost over!	hopeful
i cant wait for next week!	excited
I'm getting married next weekend!	excited
I asked my friend to get some stuff for a party,  I knew I could count on him though.	confident
I'm so glad it's going to be fall soon.	grateful
I've got a date tomorrow afternoon. I think its going go to well.	hopeful
My friend is always at least 30 minutes late to everything.	annoyed
im hoping to win the lottery tonight	hopeful
I had a test yesterday,  but I made sure to study through the whole week before.	prepared
i hoped that my supervisor or director would acknowledge my hard work	disappointed
I miss my dog this time of year.	sentimental
I opened the back door to let my dog out and a giant roach tried to fly in the door.	disgusted
I lost 20 pounds this year. Think I'll look great in my suit.	confident
I made chocolate-caramel fudge brownies and they turned out really good! I'm improving as a chef.	proud
We keep getting these flood warnings,  but they never happen when we're told it will.	apprehensive
My dog nursed me back to health. She's such a sweetheart.	proud
I don't have money to buy my brother a present.	guilty
I was jobless but recently I found a job. I will be able pay my bills and avoid be evicted from my appartment.	grateful
i felt bad when i couldnt get my daughter the gift she wanted	ashamed
i'm so blessed. i have a great husband and together we have built a good life .	joyful
I saw this little chihuahua tell off a parrot.	impressed
There's this guy that keeps wondering around my home the same time each day.	apprehensive
Last week when I was coming back to my home,  a man approached me. But,  I had a gun. I felt I was ready.	prepared
My daughter has been taking ballet since she was 2.  She's almost 16 now and is very dedicated and focused and takes class 6 days a week.	impressed
My sister lost her job recently. I am trying to help her.	caring
I took my personal training certification test a few days ago and thought I was going to score badly. My results came in the mail today and I scored a 98%!	surprised
it was suprising to see lebron leave the cavs a second time	surprised
I feel positive about my money making abilities no matter what happens in the next few months. It's been a pretty terrible summer,  and for me to feel this good now is a miracle but I know I can work my butt off.	confident
I cursed in front of my grandmother the other day. I am not proud of my actions.	ashamed
Someone tried to steal the tailgate off of my truck last night.	furious
i hate when people think they can blatenly just flirt with your partner	jealous
A day before yesterday,  my cat died. I was very very sorrowful.	sad
My best friends' mom has lung cancer.  It's so hard to know how exactly to help her deal with this,  so I just try to be there to listen.	caring
it upset me to see my brother pulling up a new BMW	jealous
When my husband began fixing on my parents house and now we live in the house and are helping it to look better everyday.	proud
I was on a plane last month and they had bad storms.  The plane was shaking and it was unnerving	anxious
My sister was supposed to show up at 3 today and she didn{t come until. Ruine my entire day	angry
I went to buy legos for my nephew.  Just reminds me of how my kids don't play with legos anymore.	nostalgic
The first time I saw tiger woods playing golf,  I was really very influenced bu his style of play	impressed
We had some storming last weekend. It was pretty scary	afraid
When I was 18 year old and already on my own,  my dad still helped me pay for half of an old pickup truck so I could get around. I still drive that truck today and I'm 30 years old.	grateful
I was keeping my savings at home in safe. My house was recently robbed. The safe is gone also, 	devastated
I am watching alpha dogs. I always get emotional at the end of this movie	sad
We are working on getting a lot of things done in our house right now.  The goal is to sell it and move into a different neighborhood in the next few years.	hopeful
The traffic last night was pretty nerve wracking for me. A lot of traffic and aggressive driving	anxious
i really miss my family. it's hard to be 800 miles away	sad
I think I have bought all the supplies I need for the next semester at the end of the month.	prepared
Back in school,  when I was playing soccer with my friends,  I accidentally tackled my friend. He was very angry and I felt guilty.	ashamed
I have a good feeling about tomorrow. I think its going to be fun	confident
My sister in law makes me furious on a daily basis.  She cannot take care of her kids,  yet has no problem going out shopping and spending every dime she makes on herself.	angry
I get very nostalgic when I think about this time of year. Makes me think of when I was younger	sentimental
i really enjoy keeping up with old family traditions i grew up with	nostalgic
I am irritated by the weather now.. I wish the sun would come out	annoyed
I spilt tea on my pants by accident yesterday while I was out. Looked like I had an accident IN my pants.	embarrassed
My friend got to play golf today. I wanted to as well,  but work kept me from doing it	jealous
It seems like every other family in my daughter's class lives in a mansion.  Sometimes it's really difficult to act like myself around them.	jealous
i really love keeping up with old family traditions i grew up with	nostalgic
My friend is moving away. I am pretty sad about it	devastated
My father in law was diagnosed with pancreatic cancer.  I tried to help take care of him,  but we did have to bring in hospice.  They are some amazing people.	caring
i really like the feeling of the unknown on christmas morning	surprised
I'm so happy about going camping next weekend!	joyful
I did not get my paycheck cleared in time this weekend. I was pretty mad at myself	furious
My daughter just graduated from high school. She has worked so hard.	proud
My husband took my girls on a father-daddy day trip the other day.  I had no idea how quiet it would be at the house with all of them gone - it was a bit weird.	lonely
i really want to see what my husband and i will accomplish by the end of the year	hopeful
Back in school,  in one of the important subjects,  my best friend got better grade than me. I was envious on him.	jealous
I didn't get the job I applied for. It was given to someone else.	sad
I crashed my car. It was my dream car and I loved it so much.	devastated
My friend got a new dog. Its my favorite breed so I was a little envious	jealous
My brother is not coming home this weekend. I am a little upset about it	disappointed
I had to have a medical test done about a month ago.  I waited for two weeks for the results and it was so nerve-wracking.	apprehensive
I am happy I don't have neighbors close to me. Its so quiet at my house	content
I am looking forward to tomorrow. I am going to church with a friend	excited
My kids start school next week. We went out shopping today and got all their school supplies.	prepared
I accidentally walked out of the store without paying for my drink. I felt terrible about it.	guilty
i was walking out of the bathroom at work after the person before me had really stunk up the place then i open the ddoor to find my boss waiting to used the bathroom	embarrassed
I have been jobless for 6 months now. Next week,  I have five interviews. I hope to be hire in one of those positions.	hopeful
I am looking forward to next week. I am going to be off of work	excited
When I was accepted in to university for my business degree. It felt like such a weight was lifted off my shoulders.	hopeful
I really wanted to go to the waterpark today. We couldn't go because it was thunderstorming.	disappointed
My food order was messed up today I was so upset.	furious
I am going to do well at work next week. I have been working hard on a project	prepared
I was really looking forward to camping,  but now it is going to rain,  so I won't go.	disappointed
I saw a giant flying roach on the front porch.	disgusted
When my house burned down in junior high. I had to rescue my parents.	afraid
When I was young,  we moved to Arkansas. I felt very isolated,  as I was away from my friends	lonely
I never really imagined what it would be like to be a parent.  Then I became one and it is definitely like watching your heart walk around outside of your body.	caring
I can't wait for summer to be over. I want the heat to be over.	anxious
When my dad bought me tickets to a music festival. I got to travel to Montreal.	excited
When we moved into our new house,  our cat found a field mouse that had gotten inside.  She was playing with it and there was blood all over,  it was so gross.	disgusted
I miss being a kid with no responsibility	sentimental
The time my brother decided to spend his Christmas money on alcohol. He disappointed the family.	furious
When I scored a low mark on my calculus test. I scored a 50%.	ashamed
A co-worker of mine got a promotion over me.	jealous
My new neighbors have had so many guests already. At all times of the night	annoyed
I can't believe my kid is starting 8th grade. I was just changing her diaper	surprised
The time a girl tried to kiss me at a party. I already had a girlfriend.	faithful
I won $200 tonight	excited
The time I went camping with my family. We saw some deer.	joyful
My mother had to have a medical test the other day and it took forever.  They should not make people wait like that when it's a serious test.	anxious
I pre-ordered a video game that comes out in the fall. November can't come fast enough!	anticipating
When my mom joined college. She had been out of school for 15 years.	proud
I have been diagnosis wirh cancer. I am very scared. I don't know what to do.	terrified
When I got to go a concert for my favorite band. They rarely play.	joyful
I finally followed through with applying for school and I'm starting in two weeks	proud
My neighbors wasted a bag of doritos on the stairs and just left them there. What a jerk	disgusted
My daughter's ballet company is going to perform in Atlanta in a few weeks. They will be performing for the families at the Ronald MacDonald House near Scottish Rite. I cannot wait.	excited
I have a notebook of all my daughters scribbles and drawings	nostalgic
When I won a hundred dollars on a scratch off ticket. I felt very lucky in that moment.	excited
Today is my birthday and when I walked in the door all my friends jumped out and yelled surprise! It was amazing!	surprised
When I broke my mothers favorite glass while playing. 	guilty
I really hate that my kids are growing up. I wish they were still babies.	sad
My mom gave me a box of old toys I used when I was a kid.	sentimental
Listened to some old music the other day,  couldn't believe how much I missed it. Amazing bands in the early 2000's.	nostalgic
I can't believe my daughter learned to play the ukelele all on her own	surprised
My son passed his driving test yesterday. He really studied hard for it.	proud
I went in a haunted house for halloween. Saw some weird ghosts.	afraid
My little brother took my car keys and flashed them down the toilet. Can't understand how they left him unattended in the room	furious
I can't believe my neighbors have so many kids. They are so young	surprised
I miss being in a relationship. I liked having someone at home 	lonely
When I got cut from my hockey team. I worked so hard.	angry
I won a stuffed animal in the crane machine today! It was a cute one too!	joyful
When my mom brought me home a puppy. I had always wanted one.	excited
The zombie apocalypse is coming soon. I have a bunker set up in my back yard.	prepared
When I got an awful mark on my math test. I studied hard.	furious
When my friend made the basketball team. He worked so hard for it.	proud
I passed gas while on my first date with a girl last night. I didn't mean to,  it just slipped out.	embarrassed
I'm going out of town next week,  I think I have everything ready.	prepared
I love my husband so much. I'll never ever cheat on him.	faithful
I'm going to the waterpark tomorrow! It's my first time going!	anticipating
Studying for my final math exam. I had just done a 5 hour study session.	prepared
I am happy my daughter and I have a good relationship. She is a cool kid	grateful
I used to work with my best friend,  and after she quit,  I don't have anyone else to talk to in the office.	lonely
When I got denied my dream school. I applied early too.	ashamed
I can't believe my ex sent me a birthday gift!	surprised
My son has not always been a strong swimmer.  During this summer,  he spent a lot more time in the pool developing his swimming skills.  I had not yet seen this change in him.  Tonight,  he was diving off the side and off the diving board.  Talk about a bragging papa!  That's me!	proud
When my dad got me a new pair of skates. I feel so lucky.	excited
I drank too much and peed my pants at the club. It was horrifying.	embarrassed
I had such a nice dinner,  I still feel nice and full!	content
All of my friends are married now. I am the only single one	sad
I'm so ready for my kids to go back to school. they keep asking for snacks and fighting with each other all day.	annoyed
My girlfriend dumped me for my best friend.	lonely
I had to eat dinner alone for a few days this week. My husband had to go on a last minute work trip.	lonely
when i ever i work with the fastest co workers im happy	excited
I work all day long and my teenagers have been home all summer.  But when I get home they've not done anything around the house.	annoyed
I've a business meeting tomorrow. I'm looking forward to it. Hope I'll do my best.	prepared
I can't beleve I only got half of the maximum for my raise?	angry
My mom sold my dog! we loved him.	furious
Honestly,  I am,  for the most part,  scared of the dark.  I think it is from all the scary movies I watched when I was a kid.	afraid
I have a speech to prepare for and I'm not ready.	anxious
I took my trash out a minute ago and stepped in dog poop! It even went between my toes!	disgusted
The time my mom and I went on vacation to montreal. We saw a hockey game.	content
I have an upcoming Hearthstone tournament that I've been practicing a lot for and I feel very ready for it.	prepared
My husband brought me a rose home from work today. It was so sweet because he never does that.	surprised
All of the people at my office have decided to leave all at once.  I'm one of the only few that are staying.	faithful
I can't believe my sister is moving. I am not happy	sad
I won the table-tennis competition that was held in our college among students. I was given an iPad as a prize	joyful
I can't believe another one of my friends got engage. I am tired of being single	jealous
I ordered a pizza tonight. When it got here it didn't have cheese on it.	furious
Watching old disney movies,  they were so good. Land before time is a favorite.	nostalgic
There is a gang selling drugs at the corner of my street. I am afraid to walk around.	terrified
When I got my first dog,  I love her. She's a husky.	joyful
I hope I do well on my test Monday. I studied hard but math is my worst subject.	anxious
I accidentally crashed my shopping cart into a shelf and lots of stuff went all over the floor. I couldn't believe it.	embarrassed
I'm gonna do great in the meeting Monday. I already have my presentation ready.	confident
When my bestfriend made the hockey team. He is good.	proud
Whenever I return to home from outside,  my pet shows his love extremely. I forgot all my tired and get brisk in evening.	content
I ordered chicken from a new restaurant. It was still pink	disgusted
When I got my mark back on the english test. I had scored a 40%.	disappointed
when my boss keeps lazy workers around	jealous
During a month of intense gym training,  i gained 8 pounds of muscle mass. Thanks to Whey protein powder	proud
My best friend moved across the country this weekend. I'm really gonna miss her.	lonely
 I went to Whataburger a few days ago and they messed up my order,  they put onions on my burger and the taste of onions make me feel sick.	sad
When my grandma passed away,  I was given her jewelry which I wore on my wedding day. 	sentimental
Another one of my friends got married this weekend. I'm starting to think my soulmate got hit by a bus.	lonely
I ate the last slice of pizza that my husband was saving. Oops!	ashamed
My best friend off to London . We bread and buttered together.  Eben though am happy for him ,  I am going to miss him a lot	lonely
When my dad got me a puppy. A big husky.	surprised
I accidentally popped my little brother in the nose. It started bleeding and I felt terrible.	guilty
im gonna move to a different state	excited
My daughter had the sweetest little hamster.  One day she went to feed it and it had died,  she was crushed.	devastated
Today I found out my pre baby clothes fit again. All my hard effort working out is paying off	surprised
Halloween is coming and that means there will be haunted houses! I want to go but I don't want to get too scared.	afraid
I was playing some video games with my nephew and it really made me miss the old days.	nostalgic
There's a serial killer in my neighborhood. Three people have been found murdered already.	terrified
My birthday is next week! I can't wait!	anticipating
When I was running for the bus the other day,  I felt a rip,  then when I got on the bus,  I noticed that my pants had ripped at the back.	ashamed
I lost a lot of weight recently. I think I'm ready to wear more form fitting clothes.	confident
I got very good marks in university exams. I must thank my lecturer's for all their effort I have topped the university rank	grateful
My wife and our three children just left for a two week vacation with my inlaws.  I have to work so I couldn't go with them.  I feel so alone right now.	lonely
We had a trip planned to the beach today but sadly it was storming all day and had to cancel	sad
when i took down some really heavy furniture off the way	proud
I just rode the biggest roller coaster at Six Flags! I'm still shaky!	terrified
I saw where someone escaped the local jail and is on the loose. It has me on edge.	afraid
I finally got that promotion at work! I have tried so hard for so long to get it!	proud
My kids are still on vacation with my parents for another wee. I really miss them.	lonely
I saw a blue 1967 mustang drive by earlier and it reminded me of my dad's. He had it when I was a child.	sentimental
I'm so mad at people around my apartment just throwing their used cigarettes all over the sidewalk.	furious
I spilled coffe all over my keyboard.	angry
My cat ran away from home. I'm starting to think he'll never come back.	devastated
My husband got me a new laptop! I was so shocked and happy	grateful
My pet dog died soul. It feels like i lost my soul	disappointed
my computer wont ever work like I need it too. but I cant buy a new one.	annoyed
I couldnt believe it,  someone had stolen my laptop.	furious
when my nieces play with my devices 	angry
My dog was attacked by a coyote yesterday and she's been in the hospital ever since. I don't think she is going to make it.	sad
My neighbor just got a new pool installed. I wanted to get one but I couldn't afford it.	jealous
My co-worker helped me with my part of the project which otherwise i would not have met the deadline without his help	trusting
My daughter is turning 2 next week. Times goes by too fast.	sentimental
I ordered a pizza tonight. It came with anchovies on it!	disgusted
I gave my son my debit card to go get him and his friends some pizza. I know he won't abuse the priveledge.	trusting
I couldnt believe myself,  I promised I would quit smoking and here I am doing it again.	ashamed
I just ordered a pizza. I can't wait for it to get here.	anticipating
I broke my wife's phone. I blamed it on my dog!!	guilty
I found a 20 dollar bill in an old pair of jeans	grateful
I found old family pictures... It's so bittersweet looking back	sentimental
my little brother told me he always has my back.	trusting
Last night i went to the bar after work to get a few drinks. After a while I started talking to the female next to me and got her number,  knowing i have a girlfriend at home. 	guilty
i was so mad,  my dog knocked my phone off the table.	angry
I wish my mom had made a scrapbook of my childhood. I like passing down things	sentimental
I always thought that I would be happy to be an empty-nester.  However,  as each child goes off into the adult world,  I find myself wondering exactly what I will do with myself and my time.	lonely
I am about to invest in cryptocurrencies after having saved enough. So thrilled for its potential to grow	excited
My son is starting school on Monday. I've got everything ready to go!	prepared
I can't believe mt ex just moved out of the state without telling anyone. He is such a jerk	furious
Me and my partner are expecting our baby to arrive in two month. It will be our first baby	anticipating
i couldnt believe my luck at the casiuno	grateful
I feel like I'm getting sick.... 	hopeful
I remember spring cleaning with my mom. She wold play the same song all day. Now I do that too!	nostalgic
I can't believe I am finally having a boy. I have 4 girls already.	surprised
When I was sitting on the beach I was in heaven 	content
My mom is going to Peru,  I wish I could go with her. She's so lucky	jealous
this roadtrip is going to be the best one yet,  I have everything I need.	prepared
I can't believe I bought the wrong size shoes for myself today. 	embarrassed
I was laying with my wife feeling liek I had it all.	content
my little brother has the worst smelling farts.	disgusted
I feel weird since yesterday.... I better not be getting sick	hopeful
Of the way the politics in our country is unfolding,  i feel embarrassed. No professionalism and only insults toward each other	ashamed
I was in charge of making sure that all the doors were locked after closing at work. Lat night I forgot to lock a door and someone got in and stole money and valuable items.	guilty
I love to have pets. There is a new arrival in my home who's name is Tom. I feel like occupied.	caring
I love meeting up with old friends and catching up. Its so sweet.	nostalgic
I miss my ex boyfriend. He was actually pretty sweet.	lonely
I was counting on my brother to pick me up from school,  he never showed.	disappointed
I hate that everyone in my family has a nicer car than I do. I have had it for so many years.	jealous
my Tv keeps getting cut off,  even though I pay the bill.	annoyed
I can't wait to go on vacation this fall.	excited
im starting to make more and more money online i hope one day online could be my full time job	hopeful
I'm taking my daughter to the zoo for the first time tomorrow.... I can't wait!	excited
i found an old banna peel under my bed.	disgusted
I tried my best ho hold in my fart in class.	embarrassed
I miss being a kid. I hate all the responsibility I have now	sad
My homework submission had not been accepted for Calculus class. Professor claims it was plagiarized	angry
Im not sire my boyfriend is right for me.	apprehensive
I did my best in my audition and I still didnt get the part!	angry
My sister is going to Disney. Sadly I can't go because I have to work.	jealous
I can't wait for my daghter to get a job and start spending her own money	anticipating
i trust my brother with my life	trusting
I am so ready for school to start. I can get my days back	prepared
I asked my husband to make me a sandwich and he's taking so long,  ugh. 	annoyed
I lost a hundred dollar bill today	devastated
My laptop is very old and is making occasional problems with running. I do not have enough money to buy a new one	sad
My favorite tea cup was broken. It makes me worry a lot.	sad
im happy with life currently	content
I lied to a guy about my age and we have been datin for a while now. 	ashamed
I remember cutting class a lot in junior high. I am hoping my daughter doesnt do the same	nostalgic
My sister showed up at my house with some delicious soup knowing that I am sick. Made me so happy	grateful
I am doing so well with my diet. I can't believe it	proud
I went to my college yesterday. It makes me nostalgic about my college days.	sentimental
I can't believe my friend didnt invite me to her sons birthday. I wonder if she is mad	surprised
Tomorrow we are invited to a pool party at our friend's house. So much hype for this event I have	excited
I can't believe my daughter added things she didn't need on her supply list	annoyed
I always feel weird when driving by my old high school	sentimental
its almost october 	excited
I still can't comprehend how GOP was able to pass the Tax Cuts at a time when federal deficit is soaring above the ceilings	furious
I am afraiad that I will be alone forever	terrified
Seeing the latest economic numbers with lowest unemployment rate in more than a decade,  i am hopeful of Trump's policies	content
I feel like I am going to meet the right guy soon	confident
In 2015,  I went to Rock in Rio Festival,  it was an amazing experience	impressed
My mom's aunt had received a positive for breast cancer test. I am so afraid for her health	terrified
I didn;t think I wold like super heroes	surprised
People around my workplace are always leaving litter all around the office and it really makes me mad.	angry
I cant believe my daghter did so well her first day of school. She is a ball of energy	surprised
I was expecting a higher grade on my last exam,  but unfortunately it was lower than I had hoped.	disappointed
I have a companion now i won't have to be alone	lonely
My credit card application with American Express had been approved and i had been given $8, 400 credit line. So satisfied with my credit score	proud
When I clean my cupboard,  I got my old dress which is my favorite. It reminds me my old memories.	nostalgic
My partner failed her driving test again for the second time. I think i did not engage with her enough and am ashamed of myself	guilty
